PPG_x,FGP2_x,FGP3_x,P3FGA_x,FTP_x,FTAPG_x,ORR_x,DRR_x,APG_x,TOPG_x,BPG_x,OPPG_x,OFGP2_x,OFGP3_x,OP3FGA_x,OFTAPG_x,TOFPG_x,WP_x,SOS_x,WPAFH_x,CGWP_x,PPG_y,FGP2_y,FGP3_y,P3FGA_y,FTP_y,FTAPG_y,ORR_y,DRR_y,APG_y,TOPG_y,BPG_y,OPPG_y,OFGP2_y,OFGP3_y,OP3FGA_y,OFTAPG_y,TOFPG_y,WP_y,SOS_y,WPAFH_y,CGWP_y,Win
78.39285714285714,0.5226480836236934,0.3793911007025761,0.2711111111111111,0.7700453857791225,23.607142857142858,0.3803108808290155,0.591747146619842,16.321428571428573,13.571428571428571,3.642857142857143,67.67857142857143,0.4480823199251637,0.3275261324041811,0.3493609251369446,19.142857142857142,12.5,0.8214285714285714,0.5479282293153623,0.6666666666666666,0.6,69.34482758620689,0.4977293369663942,0.3598130841121495,0.2799215173315892,0.705607476635514,22.13793103448276,0.3444881889763779,0.6739961759082218,15.413793103448276,13.93103448275862,4.482758620689655,58.206896551724135,0.444007858546169,0.3267108167770419,0.3079537729435758,17.75862068965517,15.413793103448276,0.8620689655172413,0.4490974930399511,0.7777777777777778,0.75,1
71.7741935483871,0.4886075949367088,0.3569230769230769,0.3542234332425068,0.6589698046181173,18.161290322580644,0.34375,0.6191210485736315,13.741935483870968,13.612903225806452,4.32258064516129,66.48387096774194,0.4389489953632148,0.3191489361702128,0.3035522066738428,18.451612903225808,13.193548387096774,0.6774193548387096,0.5791374749411017,0.4375,0.6153846153846154,74.53333333333333,0.5059476605868358,0.3852631578947368,0.2736175115207373,0.7061855670103093,19.4,0.2992633517495396,0.6211981566820276,13.566666666666666,12.5,3.2,68.1,0.45980985306828,0.4070021881838074,0.2831474597273853,20.33333333333333,15.9,0.8,0.4998353626831071,0.625,0.7777777777777778,1
80.09677419354838,0.4867330016583748,0.3807407407407407,0.3588516746411483,0.7598870056497176,22.83870967741936,0.2924606462303231,0.620253164556962,16.903225806451612,12.774193548387096,5.645161290322581,71.19354838709677,0.4301147873058744,0.366223908918406,0.2624501992031872,16.741935483870968,13.064516129032258,0.7096774193548387,0.5771099428302077,0.5333333333333333,0.6153846153846154,77.1,0.5441860465116279,0.3562691131498471,0.3782533256217467,0.6905132192846034,21.433333333333334,0.3117117117117117,0.6122448979591837,17.1,14.866666666666667,3.6,69.93333333333334,0.4750889679715303,0.3568627450980392,0.3121175030599755,23.1,17.266666666666666,0.7666666666666667,0.5001772668001719,0.6111111111111112,0.75,1
71.16666666666667,0.4738243123336291,0.3936731107205624,0.3354952830188679,0.7078853046594982,18.6,0.3306085376930063,0.659330985915493,14.166666666666666,11.8,3.7666666666666666,60.16666666666666,0.431323283082077,0.3267813267813267,0.2542161149281698,18.633333333333333,13.7,0.8,0.5781431377556262,0.6428571428571429,0.6923076923076923,72.8,0.50471293916024,0.334051724137931,0.2844880441446965,0.6989664082687338,25.8,0.3473214285714285,0.573228346456693,10.266666666666667,19.466666666666665,2.9,71.26666666666667,0.4582577132486388,0.3380503144654088,0.3659378596087457,24.5,17.4,0.6666666666666666,0.4233143928386463,0.6,0.7142857142857143,1
72.25806451612904,0.4841402337228714,0.3577371048252912,0.3340744858254585,0.6754658385093167,20.774193548387096,0.3511953833470734,0.62570281124498,14.64516129032258,14.32258064516129,3.3548387096774195,66.96774193548387,0.4585406301824212,0.303236797274276,0.3273842721695482,19.967741935483872,13.064516129032258,0.7419354838709677,0.555276822478235,0.6428571428571429,0.6923076923076923,74.67857142857143,0.5150905432595574,0.3841584158415841,0.3368912608405603,0.6580732700135685,26.321428571428573,0.3090909090909091,0.6577540106951871,16.392857142857142,18.178571428571427,3.4285714285714284,71.57142857142857,0.4680483592400691,0.3560606060606061,0.3131672597864768,18.642857142857142,15.178571428571429,0.6071428571428571,0.5122445183384084,0.6,0.4615384615384615,1
73.51612903225806,0.51,0.3626760563380282,0.3212669683257919,0.7271214642262895,19.387096774193548,0.3105924596050269,0.6220839813374806,14.774193548387096,14.32258064516129,5.0,65.25806451612904,0.4362041467304625,0.3090586145648312,0.3098514034122179,19.258064516129032,14.419354838709678,0.7096774193548387,0.4989320247351362,0.5714285714285714,0.5454545454545454,72.79310344827586,0.5087900723888314,0.3603305785123967,0.3848600508905852,0.7155824508320726,22.79310344827586,0.3723809523809523,0.6148215919487648,15.20689655172414,13.310344827586206,2.931034482758621,66.3103448275862,0.4452991452991452,0.3651804670912951,0.2870201096892139,17.586206896551722,11.862068965517242,0.8275862068965517,0.5363816621672864,0.6363636363636364,0.9285714285714286,1
70.72413793103448,0.5146364494806421,0.3591269841269841,0.3224568138195777,0.7411347517730497,19.448275862068964,0.3041709053916582,0.6876971608832808,13.310344827586206,10.517241379310343,2.827586206896552,58.689655172413794,0.4675446848541862,0.3394919168591224,0.2894385026737968,12.620689655172416,13.96551724137931,0.7586206896551724,0.5377054643828353,0.5,0.4,74.20689655172414,0.5343283582089552,0.3352272727272727,0.3444227005870841,0.7342281879194631,25.689655172413797,0.2949852507374631,0.6573705179282868,14.275862068965518,12.448275862068966,0.6551724137931034,67.17241379310344,0.5108388312912346,0.3451676528599605,0.3233418367346938,16.96551724137931,15.586206896551724,0.8620689655172413,0.4692190106206191,0.7647058823529411,0.8571428571428571,1
70.1,0.5230234578627281,0.3448979591836735,0.2985984156002437,0.6621621621621622,19.73333333333333,0.3345794392523364,0.5892080069625761,13.4,15.9,4.966666666666667,65.56666666666666,0.4703153988868274,0.3333333333333333,0.3655091230135374,16.533333333333335,15.8,0.6333333333333333,0.5608360316626944,0.4615384615384615,0.6666666666666666,70.62068965517241,0.4978813559322034,0.3675078864353312,0.4017743979721166,0.6828046744574291,20.655172413793103,0.304225352112676,0.5804311774461028,14.0,12.93103448275862,5.551724137931035,59.27586206896552,0.3863636363636363,0.3298755186721991,0.304677623261694,20.689655172413797,15.241379310344827,0.7931034482758621,0.5168384963997334,0.7058823529411765,0.625,1
68.58620689655173,0.5413173652694611,0.3880126182965299,0.4315861130020422,0.7229166666666667,16.551724137931036,0.2511061946902654,0.6061538461538462,12.96551724137931,10.413793103448276,1.862068965517241,60.93103448275862,0.4843462246777164,0.3454987834549878,0.2745490981963928,15.0,12.0,0.8275862068965517,0.491545492964339,0.7222222222222222,0.8181818181818182,70.16666666666667,0.5244107744107744,0.3436213991769547,0.2903225806451613,0.6767485822306238,17.633333333333333,0.3601895734597156,0.6548358473824313,14.5,15.633333333333333,3.733333333333333,60.16666666666666,0.4403409090909091,0.3286467486818981,0.3501538461538461,15.6,16.1,0.7,0.5609701388972846,0.5625,0.4444444444444444,1
75.90322580645162,0.5309568480300187,0.3921282798833819,0.3915525114155251,0.7052810902896082,18.93548387096774,0.3073394495412844,0.6282372598162071,16.419354838709676,13.387096774193548,4.096774193548387,64.6774193548387,0.4661224489795918,0.3272727272727272,0.3098591549295774,16.0,15.064516129032258,0.7741935483870968,0.5539218063667136,0.6,0.5384615384615384,71.77777777777777,0.5047219307450157,0.3586065573770491,0.3386537126995142,0.710236220472441,23.51851851851852,0.3003095975232198,0.6138353765323993,15.592592592592592,15.703703703703704,5.592592592592593,65.25925925925925,0.4193254329990884,0.3141025641025641,0.2990415335463259,21.666666666666668,14.88888888888889,0.7777777777777778,0.4450614438557083,0.5384615384615384,0.8333333333333334,1
70.53125,0.4774859287054409,0.3482658959537572,0.3936291240045506,0.712707182320442,22.625,0.2952302631578947,0.6401249024199844,13.8125,11.5,5.34375,67.0,0.4606328182487123,0.2881679389312977,0.2782793414763675,19.1875,10.5,0.625,0.5538391036612581,0.45,0.5833333333333334,69.28571428571429,0.4736842105263157,0.3201438848920863,0.3472829481574016,0.7098976109215017,20.928571428571427,0.3460837887067395,0.6423777564717162,12.107142857142858,13.285714285714286,3.7857142857142856,65.0,0.4646365422396856,0.332089552238806,0.3449163449163449,17.142857142857142,13.857142857142858,0.6071428571428571,0.5674564840850295,0.3076923076923077,0.5,1
77.53125,0.5396113602391629,0.3559322033898305,0.2841091492776886,0.706766917293233,20.78125,0.3573287077189939,0.6269261962692619,16.1875,14.0625,5.09375,64.09375,0.4512694512694513,0.3280141843971631,0.3159663865546218,18.0625,16.46875,0.90625,0.5567393256000941,0.8947368421052632,0.8333333333333334,71.25,0.5075154730327144,0.3495798319327731,0.3447276940903824,0.7016574585635359,22.625,0.3224137931034482,0.6137614678899083,13.375,15.90625,1.8125,70.40625,0.5385980479148181,0.3587140439932318,0.3440046565774156,18.5625,16.84375,0.59375,0.4627704912702722,0.5238095238095238,0.4615384615384615,1
81.83333333333333,0.5218165627782725,0.3603988603988604,0.3846575342465753,0.6958831341301461,25.1,0.3259259259259259,0.6048192771084338,16.6,13.366666666666667,4.733333333333333,68.46666666666667,0.4443500424808836,0.3047808764940239,0.2989874925550923,26.366666666666667,17.4,0.8,0.5556674231950756,0.6666666666666666,0.5454545454545454,69.70370370370371,0.5031847133757962,0.3491379310344827,0.3300142247510668,0.691358024691358,24.0,0.2958762886597938,0.6318840579710145,13.407407407407408,15.22222222222222,4.666666666666667,67.70370370370371,0.4589235127478753,0.3586497890295358,0.309197651663405,18.666666666666668,14.0,0.7407407407407407,0.4729601533614363,0.5625,0.7857142857142857,1
80.78571428571429,0.4888375673595073,0.3978947368421052,0.2677564825253664,0.7036423841059603,21.571428571428573,0.3410097431355182,0.6074614760746148,18.892857142857142,14.107142857142858,6.607142857142857,66.85714285714286,0.4129263913824057,0.3127147766323024,0.3431603773584906,20.892857142857142,18.321428571428573,0.6785714285714286,0.5432437446975061,0.4166666666666667,0.4444444444444444,71.36666666666666,0.5070175438596491,0.3677536231884058,0.3262411347517731,0.6886446886446886,18.2,0.2765957446808511,0.6174377224199288,14.666666666666666,11.466666666666669,1.9,59.6,0.4539147670961347,0.3046594982078853,0.3560944479897894,18.23333333333333,16.933333333333334,0.8,0.4815296051732245,0.7222222222222222,0.75,1
67.2258064516129,0.4807527801539777,0.3662650602409638,0.2619949494949495,0.7346938775510204,22.12903225806452,0.314638783269962,0.6732318710832588,13.612903225806452,14.548387096774194,3.7096774193548394,60.96774193548387,0.4325897187196896,0.3383742911153119,0.3391025641025641,20.741935483870968,14.290322580645162,0.6129032258064516,0.5695397778796658,0.3333333333333333,0.4166666666666667,75.51612903225806,0.4824929971988795,0.3255813953488372,0.2488164124145186,0.6752021563342318,23.93548387096774,0.3456505003849114,0.6370315944158707,13.387096774193548,14.0,6.645161290322581,70.06451612903226,0.4278312361213915,0.3409461663947797,0.3121181262729124,18.483870967741936,12.548387096774194,0.6451612903225806,0.5483347221319104,0.375,0.5454545454545454,1
68.72413793103448,0.4662875710804224,0.375,0.2339763534536403,0.6512345679012346,22.344827586206897,0.3211091234347048,0.5845896147403685,12.241379310344827,14.655172413793103,5.586206896551724,62.206896551724135,0.4121160409556314,0.3310961968680089,0.2760963557751698,20.689655172413797,16.75862068965517,0.6896551724137931,0.5703912327526303,0.5,0.625,70.18518518518519,0.5056179775280899,0.411864406779661,0.4241552839683681,0.7021696252465484,18.77777777777778,0.2818791946308724,0.6663265306122449,14.851851851851851,13.0,2.1481481481481484,59.407407407407405,0.4359550561797752,0.342,0.3597122302158273,17.185185185185187,14.407407407407408,0.8148148148148148,0.4686144186391245,0.7857142857142857,0.75,1
74.6,0.5736940298507462,0.3583489681050656,0.3320872274143302,0.6359649122807017,22.8,0.3234732824427481,0.6566005176876618,17.766666666666666,15.1,4.1,58.833333333333336,0.4239332096474953,0.3001912045889101,0.3266708307307932,18.4,16.166666666666668,0.8666666666666667,0.5343903107140412,0.7142857142857143,0.7142857142857143,75.54838709677419,0.5131147540983606,0.3838028169014084,0.3176733780760626,0.7290969899665551,19.29032258064516,0.3363471971066907,0.6260162601626016,16.096774193548388,14.96774193548387,2.806451612903226,71.45161290322581,0.4948778565799842,0.375494071146245,0.2850704225352112,17.387096774193548,15.451612903225806,0.6774193548387096,0.4735296644443215,0.4375,0.5555555555555556,1
71.75,0.4793388429752066,0.3294930875576037,0.2849638870650033,0.7507002801120448,25.5,0.2808880308880309,0.6257142857142857,12.25,13.821428571428571,2.9285714285714284,65.25,0.4569536423841059,0.3198294243070362,0.3073394495412844,20.285714285714285,16.392857142857142,0.6428571428571429,0.5653958358809773,0.3076923076923077,0.8,73.2258064516129,0.5352839931153184,0.3834862385321101,0.3192735793790275,0.6477272727272727,19.870967741935484,0.3010064043915828,0.6338615512927439,16.387096774193548,13.870967741935484,4.161290322580645,62.903225806451616,0.4359626802374894,0.3475935828877005,0.3224137931034482,16.29032258064516,15.548387096774194,0.6774193548387096,0.5420482044970671,0.3846153846153846,0.5,1
80.10344827586206,0.5178571428571429,0.3304347826086956,0.2549889135254989,0.6934306569343066,23.620689655172413,0.3559176672384219,0.587792012057272,14.96551724137931,13.620689655172416,7.275862068965517,69.89655172413794,0.4347826086956521,0.3068702290076336,0.3495197438633938,18.89655172413793,14.448275862068966,0.8275862068965517,0.5466066685494329,0.5833333333333334,0.8181818181818182,76.17241379310344,0.4892561983471074,0.3485838779956427,0.2750149790293589,0.7864357864357865,23.89655172413793,0.307981220657277,0.5987599645704162,13.862068965517242,14.20689655172414,3.896551724137931,67.75862068965517,0.448019801980198,0.3189873417721519,0.2457996266334785,23.86206896551724,17.724137931034484,0.7931034482758621,0.4793611918980718,0.8,0.6153846153846154,1
78.85714285714286,0.4851330203442879,0.3489361702127659,0.2688787185354691,0.7147147147147147,23.785714285714285,0.3925476603119584,0.6219201359388276,14.5,13.428571428571429,3.857142857142857,68.67857142857143,0.4390034364261168,0.3461538461538461,0.2979493365500603,21.035714285714285,14.178571428571429,0.7857142857142857,0.5790860018271603,0.5714285714285714,0.5555555555555556,71.20689655172414,0.4613333333333333,0.3601532567049808,0.3169398907103825,0.7627677100494233,20.93103448275862,0.3284132841328413,0.5724020442930153,13.03448275862069,16.20689655172414,3.0,78.44827586206897,0.5017152658662093,0.367109634551495,0.3404977375565611,22.55172413793104,12.827586206896552,0.4482758620689655,0.4964166225793359,0.1764705882352941,0.6428571428571429,1
66.73333333333333,0.5005213764337852,0.3818827708703374,0.3699080157687253,0.7039007092198581,18.8,0.3058350100603622,0.655367231638418,13.2,12.7,3.7666666666666666,60.0,0.45357833655706,0.3193473193473193,0.2932330827067669,21.866666666666667,12.566666666666666,0.7666666666666667,0.5473252594310404,0.6,0.6666666666666666,82.21875,0.5024038461538461,0.391304347826087,0.3709677419354839,0.7760968229954615,20.65625,0.2990961380443714,0.5850746268656717,17.46875,15.21875,2.78125,73.96875,0.4552501761804087,0.3473282442748092,0.2696860524961399,23.5625,16.75,0.71875,0.5157768257060257,0.5625,1.0,1
78.41379310344827,0.5069808027923212,0.3443579766536965,0.3096385542168675,0.7525906735751295,26.620689655172413,0.3915827996340347,0.6422697368421053,14.586206896551724,15.10344827586207,4.379310344827586,67.62068965517241,0.4314627414903403,0.3359133126934984,0.3727639930755914,18.655172413793103,13.620689655172416,0.8275862068965517,0.5455650903038882,0.6153846153846154,0.7777777777777778,79.70370370370371,0.4943910256410256,0.3439024390243902,0.2472858866103739,0.7388059701492538,24.814814814814813,0.3516279069767442,0.5916134913400183,14.037037037037036,18.74074074074074,5.25925925925926,77.48148148148148,0.4795829713292789,0.3582089552238806,0.3177237700059276,20.96296296296296,18.88888888888889,0.6296296296296297,0.4767249294013678,0.5294117647058824,0.7272727272727273,1
78.23333333333333,0.4915526950925181,0.3621013133208255,0.3001126126126126,0.746922024623803,24.366666666666667,0.3612791702679343,0.6194331983805668,16.4,13.033333333333331,3.033333333333333,65.96666666666667,0.4505146476642914,0.3191126279863481,0.316928069226609,14.066666666666666,14.0,0.8333333333333334,0.5245744612738836,0.7333333333333333,0.6666666666666666,79.36666666666666,0.5072072072072072,0.3341176470588235,0.4336734693877551,0.6877133105802048,19.53333333333333,0.3487654320987654,0.6034201954397395,15.066666666666666,13.733333333333333,5.2,70.56666666666666,0.4677716390423573,0.3365650969529086,0.3993362831858407,18.1,17.733333333333334,0.8333333333333334,0.4512009901285693,0.8,0.8,1
85.21428571428571,0.5101721439749609,0.3505338078291815,0.3054347826086956,0.7014285714285714,25.0,0.3541666666666667,0.6167330677290837,17.642857142857142,14.785714285714286,4.214285714285714,70.25,0.4480830670926518,0.3166368515205724,0.3086692435118719,17.714285714285715,16.857142857142858,0.8928571428571429,0.548034980175171,0.8461538461538461,0.5,77.06451612903226,0.5195035460992907,0.3756345177664975,0.343804537521815,0.7212041884816754,24.64516129032258,0.3291814946619217,0.6635672020287405,15.741935483870968,14.548387096774194,3.5161290322580645,68.19354838709677,0.4541406945681211,0.3719806763285024,0.3560779816513761,18.741935483870968,14.870967741935484,0.7419354838709677,0.5127418794466361,0.6666666666666666,0.6363636363636364,1
80.03333333333333,0.5046594982078854,0.386411889596603,0.2524115755627009,0.6742081447963801,22.1,0.3704013377926421,0.6030259365994236,15.633333333333333,15.8,7.733333333333333,71.4,0.4075165806927045,0.3195364238410596,0.308006119326874,21.0,13.366666666666667,0.7,0.547620714421674,0.5,0.4285714285714285,72.25806451612904,0.4841402337228714,0.3577371048252912,0.3340744858254585,0.6754658385093167,20.774193548387096,0.3511953833470734,0.62570281124498,14.64516129032258,14.32258064516129,3.3548387096774195,66.96774193548387,0.4585406301824212,0.303236797274276,0.3273842721695482,19.967741935483872,13.064516129032258,0.7419354838709677,0.555276822478235,0.6428571428571429,0.6923076923076923,1
81.96666666666667,0.5041946308724832,0.3559870550161812,0.3414364640883978,0.7090261282660333,28.066666666666663,0.3346839546191248,0.5963855421686747,13.833333333333334,14.033333333333331,5.133333333333334,70.4,0.4715066354410617,0.3410138248847926,0.2530612244897959,21.966666666666665,17.833333333333332,0.8,0.5484562376405198,0.6,0.5714285714285714,79.34482758620689,0.5694444444444444,0.3807692307692307,0.3403141361256545,0.7657534246575343,25.17241379310345,0.3311758360302049,0.6130790190735694,15.620689655172416,18.24137931034483,4.0,73.24137931034483,0.485512920908379,0.3573200992555831,0.2398809523809524,21.96551724137931,16.06896551724138,0.7931034482758621,0.4949692459182613,0.7058823529411765,0.8333333333333334,1
81.33333333333333,0.5280276816608996,0.3396226415094339,0.2268592830390583,0.6657458563535912,24.133333333333333,0.3563122923588039,0.6614754098360656,16.733333333333334,14.9,4.9,66.36666666666666,0.4257503949447077,0.3618181818181818,0.302863436123348,15.266666666666667,17.3,0.7666666666666667,0.5741714175995306,0.625,0.5,75.96551724137932,0.5237354085603113,0.3178082191780822,0.2212121212121212,0.6697368421052632,26.20689655172414,0.3570143884892086,0.6259259259259259,15.551724137931034,14.0,4.241379310344827,69.17241379310344,0.4865568083261058,0.3427331887201735,0.2856257744733581,20.517241379310345,15.517241379310343,0.6206896551724138,0.5669534394098154,0.4285714285714285,0.5,1
78.39285714285714,0.5226480836236934,0.3793911007025761,0.2711111111111111,0.7700453857791225,23.607142857142858,0.3803108808290155,0.591747146619842,16.321428571428573,13.571428571428571,3.642857142857143,67.67857142857143,0.4480823199251637,0.3275261324041811,0.3493609251369446,19.142857142857142,12.5,0.8214285714285714,0.5479282293153623,0.6666666666666666,0.6,71.7741935483871,0.4886075949367088,0.3569230769230769,0.3542234332425068,0.6589698046181173,18.161290322580644,0.34375,0.6191210485736315,13.741935483870968,13.612903225806452,4.32258064516129,66.48387096774194,0.4389489953632148,0.3191489361702128,0.3035522066738428,18.451612903225808,13.193548387096774,0.6774193548387096,0.5791374749411017,0.4375,0.6153846153846154,1
80.09677419354838,0.4867330016583748,0.3807407407407407,0.3588516746411483,0.7598870056497176,22.83870967741936,0.2924606462303231,0.620253164556962,16.903225806451612,12.774193548387096,5.645161290322581,71.19354838709677,0.4301147873058744,0.366223908918406,0.2624501992031872,16.741935483870968,13.064516129032258,0.7096774193548387,0.5771099428302077,0.5333333333333333,0.6153846153846154,75.43333333333334,0.5519176800748363,0.3685950413223141,0.3614097968936678,0.7225130890052356,19.1,0.2862745098039215,0.6360601001669449,18.266666666666666,13.166666666666666,3.1,61.4,0.4184938036224976,0.2984293193717277,0.3532675709001233,21.23333333333333,14.833333333333334,0.8,0.5366052908262654,0.625,0.6,1
